531.69	5.400
531.94	5.572
532.19	5.750
532.43	5.941
532.68	6.068
532.93	6.126
533.17	6.380
533.42	6.504
533.67	6.562
533.92	6.756
534.16	6.816
534.41	6.956
534.66	7.139
534.91	7.164
535.15	7.344
535.40	7.314
535.65	7.424
535.89	7.538
536.14	7.517
536.39	7.582
536.64	7.549
536.88	7.542
537.13	7.595
537.38	7.495
537.62	7.542
537.87	7.465
538.12	7.460
538.36	7.405
538.61	7.344
538.86	7.226
539.11	7.185
539.35	7.061
539.60	6.960
539.85	6.787
540.09	6.694
540.34	6.548
540.59	6.435
540.83	6.244
541.08	6.159
541.33	5.970
541.57	5.777
541.82	5.660
542.07	5.439
542.31	5.271
542.56	5.131
542.81	4.982
543.05	4.800
543.30	4.625
543.55	4.505
543.79	4.380
544.04	4.098
544.29	4.070
544.53	3.889
544.78	3.780
545.03	3.649
545.27	3.487
545.52	3.447
545.77	3.304
546.01	3.216
546.26	3.161
546.51	3.070
546.75	2.980
547.00	2.949
547.24	2.943
547.49	2.881
547.74	2.880
547.98	2.906
548.23	2.902
548.48	2.932
548.72	2.973
548.97	3.050
549.22	3.053
549.46	3.205
549.71	3.239
549.95	3.356
550.20	3.421
550.45	3.560
550.69	3.637
550.94	3.785
551.19	3.978
551.43	4.129
551.68	4.314
551.92	4.429
552.17	4.637
552.42	4.825
552.66	4.997
552.91	5.157
553.15	5.362
553.40	5.573
553.65	5.708
553.89	6.005
554.14	6.172
554.38	6.337
554.63	6.569
554.88	6.696
555.12	6.920
555.37	7.035
555.61	7.292
555.86	7.443
556.11	7.627
556.35	7.704
556.60	7.873
556.84	8.010
557.09	8.193
557.33	8.297
557.58	8.428
557.83	8.550
558.07	8.611
558.32	8.695
558.56	8.796
558.81	8.860
559.05	8.888
559.30	9.032
559.55	8.986
559.79	8.984
560.04	9.003
560.28	9.032
560.53	9.029
560.77	8.969
561.02	8.936
561.26	8.882
561.51	8.835
561.76	8.819
562.00	8.665
562.25	8.599
562.49	8.486
562.74	8.434
562.98	8.275
563.23	8.214
563.47	8.045
563.72	7.914
563.96	7.733
564.21	7.554
564.45	7.405
564.70	7.208
564.95	7.076
565.19	6.850
565.44	6.741
565.68	6.564
565.93	6.312
566.17	6.172
566.42	6.036
566.66	5.778
566.91	5.579
567.15	5.408
567.40	5.217
567.64	5.049
567.89	4.878
568.13	4.624
568.38	4.528
568.62	4.360
568.87	4.191
569.11	4.041
569.36	3.897
569.60	3.757
569.85	3.653
570.09	3.544
570.34	3.477
570.58	3.358
570.83	3.290
571.07	3.197
571.32	3.146
571.56	3.097
571.81	3.064
572.05	3.001
572.30	3.010
572.54	3.019
572.79	3.001
573.03	3.015
573.28	3.096
573.52	3.091
573.76	3.212
574.01	3.246
574.25	3.312
574.50	3.344
574.74	3.504
574.99	3.568
575.23	3.735
575.48	3.819
575.72	3.990
575.97	4.107
576.21	4.291
576.46	4.406
576.70	4.628
576.94	4.718
577.19	4.927
577.43	5.101
577.68	5.279
577.92	5.457
578.17	5.678
578.41	5.805
578.66	6.055
578.90	6.227
579.14	6.408
579.39	6.626
579.63	6.797
579.88	6.970
580.12	7.166
580.37	7.340
580.61	7.498
580.85	7.698
581.10	7.816
581.34	8.028
581.59	8.162
581.83	8.319
582.07	8.441
582.32	8.558
582.56	8.661
582.81	8.773
583.05	8.932
583.30	9.030
583.54	9.053
583.78	9.213
584.03	9.282
584.27	9.274
584.52	9.348
584.76	9.422
585.00	9.476
585.25	9.437
585.49	9.562
585.74	9.517
585.98	9.469
586.22	9.496
586.47	9.377
586.71	9.381
586.95	9.336
587.20	9.310
587.44	9.223
587.69	9.105
587.93	9.087
588.17	8.932
588.42	8.850
588.66	8.742
588.90	8.630
589.15	8.515
589.39	8.347
589.64	8.229
589.88	8.063
590.12	7.910
590.37	7.774
590.61	7.592
590.85	7.482
591.10	7.257
591.34	7.081
591.58	6.941
591.83	6.749
592.07	6.586
592.32	6.441
592.56	6.213
592.80	6.031
593.05	5.885
593.29	5.682
593.53	5.521
593.78	5.351
594.02	5.215
594.26	5.013
594.51	4.885
594.75	4.756
594.99	4.576
595.24	4.380
595.48	4.300
595.72	4.160
595.97	4.059
596.21	3.933
596.45	3.863
596.70	3.722
596.94	3.680
597.18	3.590
597.42	3.526
597.67	3.472
597.91	3.437
598.15	3.355
598.40	3.363
598.64	3.309
598.88	3.324
599.13	3.342
599.37	3.382
599.61	3.367
599.86	3.429
600.10	3.471
600.34	3.562
600.58	3.605
600.83	3.698
601.07	3.746
601.31	3.916
601.56	4.044
601.80	4.170
602.04	4.261
602.28	4.428
602.53	4.554
602.77	4.722
603.01	4.882
603.26	5.050
603.50	5.240
603.74	5.445
603.98	5.603
604.23	5.768
604.47	6.012
604.71	6.232
604.95	6.424
605.20	6.621
605.44	6.804
605.68	7.008
605.93	7.282
606.17	7.446
606.41	7.656
606.65	7.895
606.90	8.122
607.14	8.318
607.38	8.488
607.62	8.684
607.87	8.944
608.11	9.137
